measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1,measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1
-56533.96284,-52342.58224,-51123.93595,-53081.4527,-52963.97712,-54789.14221,-37320,-35480,-57210,56533.96284,52342.58224,51123.93595,53081.4527,52963.97712,54789.14221,37320,35480,57210
-46238.83682,-48154.901,-46637.61619,-48110.79507,-47535.78106,-48149.3336,-28150,-27570,-55680,46238.83682,48154.901,46637.61619,48110.79507,47535.78106,48149.3336,28150,27570,55680
-37524.98833,-40517.63779,-40425.98476,-42404.13859,-40645.85955,-41552.74816,-25610,-24970,-47880,37524.98833,40517.63779,40425.98476,42404.13859,40645.85955,41552.74816,25610,24970,47880
-33290.20716,-35020.7206,-35799.00358,-37680.19735,-34032.28481,-35827.82683,-28120,-27360,-42690,33290.20716,35020.7206,35799.00358,37680.19735,34032.28481,35827.82683,28120,27360,42690
81069.36334,73043.4109,77066.3006,70238.73469,88554.10509,76671.10265,83046.2,72928,-1736.6,101893.662,97790.52207,103999.9655,95535.46422,112447.9978,103136.0654,101606.2,90088,38363.4
-38711.31217,-35967.05256,-37268.68983,-34474.44419,-32866.82265,-34967.98986,-46360,-36126,837.3,38711.31217,35967.05256,37268.68983,34474.44419,32866.82265,34967.98986,46360,37814,32617.3
103556.8559,101959.013,102252.6517,101359.7409,102181.0268,97411.45862,102900,89200,330,120317.52,119324.4789,121146.6533,118698.8217,122276.0321,117464.7917,119920,105620,43490
-36850.64148,-33708.92471,-33964.47538,-29690.54203,-29803.23235,-32372.57346,-47280,-33862,5496.8,42748.61649,38766.62581,38621.33824,34111.87597,35834.59511,35857.23909,51480,43578,35256.8
119539.3149,119367.175,121937.4742,112735.9488,118533.4481,111363.126,123616,109313,11225,130729.6693,135085.0684,135130.7052,127245.1308,124457.7218,117407.4677,133384,117987,44125
-22143.73653,-26947.28364,-26326.36852,-21976.14082,-20166.49721,-21472.96064,-28930,-17610,7066.3,40908.42488,40136.53342,40190.31705,41133.09594,48388.30793,46758.9231,46570,37470,37846.3
110448.0662,102272.9268,102956.1004,91055.18614,89820.06507,83451.86919,104930,103050,36075.9,133267.6124,125389.5969,125893.5645,111793.5985,112481.269,105770.0089,132070,113710,49455.9
-51526.82781,-44677.77718,-43953.79617,-40454.73492,-44128.90866,-42925.33768,-51790,-47610,-35472,51526.82781,44677.77718,43953.79617,40454.73492,44128.90866,42925.33768,51790,47610,37648
148903.3899,136013.6406,138090.2061,108177.5512,116297.0062,106198.8211,147330,137140,22086,159347.7207,148010.8855,144919.63,120760.7037,123845.5749,115633.6352,152970,137140,56054
-50710.59019,-48249.7107,-47011.53685,-42330.02381,-46091.33198,-42685.03436,-53110,-43560,-12666,50710.59019,48249.7107,47011.53685,42330.02381,46091.33198,42685.03436,53110,43560,37854
132011.0746,129753.5781,130813.9211,98289.42669,96885.29031,88940.79689,136717,120278,-1800,152958.2477,148493.5296,146177.9416,117203.6242,116707.4382,113367.0468,150297,133418,51840
-42222.01158,-40601.9027,-39199.02295,-35822.02065,-39112.08969,-35582.01597,-43310,-27510,5982,50413.64353,49625.25246,48468.24586,43497.59981,47069.02449,41962.8722,50590,42950,46142
82739.87115,80377.63582,84609.82859,50773.6381,57330.01282,52237.91761,90980,75710,-28230,124496.7151,118931.6052,117476.1445,89991.39794,93667.26036,84697.77321,124940,107590,45990
6096.914643,1548.458178,3037.928828,-1233.143151,-3337.12963,514.324134,2410,16831,30854,78955.62974,75871.68337,75427.14241,65030.44139,68565.55777,64296.23799,76930,68589,51366
-12022.68269,-3564.339936,-4680.893746,-11021.69381,-15964.65443,-11864.69444,-662,-8237,-53650,59943.72964,61462.94968,58505.17869,57323.87365,57215.40511,51282.46066,58398,48223,53650
96756.33854,90683.08696,91301.34595,68617.19503,75437.27664,70098.02037,94998,100784,43301.6,129262.4895,123498.2774,123223.5733,97601.42915,105972.3514,97451.34434,128202,117444,47401.6
-46152.53212,-43730.30013,-42387.85455,-41938.04614,-44136.92749,-39298.95708,-41500,-38550,-41768.6,46152.53212,43730.30013,42387.85455,41938.04614,44136.92749,39298.95708,41500,38550,41811.4
18978.2559,29955.58457,27702.34439,11186.80509,9822.692548,9711.509891,29560,17830,-43840,80105.3838,79856.83216,75630.96914,60681.88187,62452.20661,55722.1679,80300,65930,43840
55413.46461,50074.01094,50682.53841,38628.5868,42394.10277,38251.02522,52811,63207,42240,100101.7425,96160.96128,96069.09087,79803.4899,88112.43565,82061.3414,98589,91707,43236
-40257.4827,-39169.80299,-37755.81931,-38717.66774,-40376.08926,-38615.17516,-37520,-35540,-43330,40257.4827,39169.80299,37755.81931,38717.66774,40376.08926,38615.17516,37520,35540,43330
114036.2936,114768.9036,117281.1377,86431.52391,87170.32,79541.52041,120452.3,109710,6470,137862.2403,131973.1579,129857.4103,104154.8291,104598.7282,96541.80228,133727.7,121710,51850
-41556.44148,-43019.05571,-42262.90233,-40252.54571,-41228.83385,-40882.90564,-42930,-32900,-803,41556.44148,43019.05571,42262.90233,40252.54571,41228.83385,40882.90564,42930,33500,36257
56921.60257,58009.0911,57696.26631,42064.13887,39395.44984,34827.27569,64156,50380,-37120,101179.8198,98892.32258,94967.52519,84589.48841,89711.51262,82045.4172,99356,84160,44460
11580.91967,10526.35408,11385.11304,7794.288169,8507.505973,7759.76028,8181.1,21293,34441,76616.62625,71768.49944,72231.44144,61540.43427,66994.31593,63831.90606,74621.1,68733,44703
