measured,hybrid_predicted,ggmr_predicted,rc_model3_predicted,rc_model2_predicted,rc_model1_predicted
6911.689464,7382.535302,7283.302195,9.83E+03,9.77E+03,2.82E+03
7021.398821,7231.231842,7173.614412,9.73E+03,9.70E+03,2.29E+02
6984.829035,7056.275187,7117.295322,9.60E+03,9.63E+03,7.47E+02
6984.829035,6993.932648,7135.024051,9.60E+03,9.60E+03,7.47E+02
6948.25925,6960.876761,7080.285551,9.59E+03,9.56E+03,7.47E+02
6911.689464,6683.421768,6988.654567,9.37E+03,9.40E+03,2.30E+03
6765.410322,6387.294124,6880.568002,9.12E+03,9.24E+03,1.27E+03
6619.13118,6420.923739,6880.531123,9.13E+03,9.19E+03,2.29E+02
6619.13118,6487.706282,6904.119542,9.18E+03,9.18E+03,2.29E+02
6619.13118,6455.652099,6886.747748,9.14E+03,9.14E+03,2.29E+02
6509.421823,6354.017826,6882.945853,9.11E+03,9.14E+03,1.27E+03
6545.991609,6383.329077,6852.830727,9.13E+03,9.10E+03,1.27E+03
6472.852038,6282.695913,6785.364004,9.05E+03,9.11E+03,2.29E+02
6545.991609,6485.724757,6860.264425,9.20E+03,9.14E+03,7.48E+02
6545.991609,6430.752447,6846.7488,9.16E+03,9.16E+03,2.29E+02
6509.421823,6429.465728,6840.023036,9.14E+03,9.11E+03,2.29E+02
6436.282252,6290.899105,6796.80809,9.03E+03,9.09E+03,7.48E+02
6731.766119,6394.157617,6833.239965,9.11E+03,9.08E+03,-2.89E+02
7296.403608,6218.144634,6782.989727,8.97E+03,9.00E+03,1.27E+03
7583.110726,6114.202027,6735.15144,8.85E+03,8.91E+03,2.29E+02
8449.083248,5878.768419,6662.468453,8.66E+03,8.72E+03,1.27E+03
7489.492076,5911.053879,6743.430855,8.59E+03,8.78E+03,2.29E+02
7316.882688,6516.808096,7045.977891,9.09E+03,8.90E+03,1.27E+03
7372.468762,6517.65912,7070.185125,9.05E+03,9.05E+03,2.30E+03
5532.277154,7254.216546,7396.561691,9.72E+03,9.54E+03,1.78E+03
5666.853965,7916.547843,7569.838411,1.04E+04,9.93E+03,1.27E+03
6503.570658,7451.495013,7278.322567,1.01E+04,9.91E+03,1.27E+03
6731.766119,6906.228948,7016.422634,9.69E+03,9.75E+03,1.27E+03
6655.700966,6657.415135,6881.345567,9.48E+03,9.55E+03,1.27E+03
6503.570658,6383.67267,6771.211875,9.25E+03,9.37E+03,1.27E+03
6427.505504,6321.616103,6744.043641,9.19E+03,9.26E+03,-2.90E+02
6351.44035,6290.983127,6727.697556,9.16E+03,9.23E+03,2.29E+02
6389.472927,6414.581526,6764.527388,9.26E+03,9.23E+03,2.29E+02
6313.407773,6433.477005,6759.488145,9.27E+03,9.27E+03,2.29E+02
6389.472927,6536.477466,6760.335558,9.33E+03,9.26E+03,7.48E+02
6351.44035,6462.886778,6746.520538,9.27E+03,9.30E+03,2.29E+02
6389.472927,6578.341019,6816.222565,9.44E+03,9.34E+03,1.27E+03
6389.472927,6432.050658,6749.47817,9.32E+03,9.32E+03,1.78E+03
6389.472927,6375.514045,6730.047932,9.27E+03,9.27E+03,-2.90E+02
6351.44035,6297.381343,6703.187763,9.21E+03,9.24E+03,1.27E+03
6351.44035,6377.688448,6709.63201,9.27E+03,9.27E+03,7.48E+02
6351.44035,6425.448538,6726.095885,9.31E+03,9.24E+03,2.29E+02
6275.375196,6203.367889,6677.882941,9.18E+03,9.24E+03,7.48E+02
6351.44035,6395.542401,6677.817603,9.28E+03,9.22E+03,-8.08E+02
6275.375196,6179.763683,6624.401337,9.15E+03,9.22E+03,1.27E+03
6275.375196,6330.528121,6665.12625,9.28E+03,9.22E+03,1.78E+03
6237.342619,6211.058633,6623.978133,9.18E+03,9.21E+03,1.27E+03
6275.375196,6323.876064,6662.884225,9.27E+03,9.24E+03,2.29E+02
6313.407773,6292.40987,6657.705601,9.25E+03,9.22E+03,2.29E+02
6275.375196,6319.230208,6649.818626,9.25E+03,9.29E+03,-2.89E+02
6351.44035,6290.360867,6713.934353,9.29E+03,9.17E+03,1.27E+03
11754.99186,8006.179497,9507.721118,5.88E+03,6.09E+03,-2.89E+02
-1996.71029,-138.1453687,-4023.833514,-2.33E+03,1.19E+03,-2.89E+02
-6436.282252,-5836.887946,-5404.879729,-5.57E+03,-2.11E+03,1.78E+03
-7044.803484,-6160.176827,-5340.924566,-5.82E+03,-3.83E+03,7.48E+02
-7438.294376,-6660.086622,-2182.642811,-6.24E+03,-4.77E+03,-1.85E+03
-7670.878212,-6758.319449,-3022.622401,-6.17E+03,-5.16E+03,-2.88E+03
-7504.11999,-6728.492531,-3364.465115,-5.91E+03,-5.20E+03,-3.92E+03
-7504.11999,-6554.973065,-3419.183395,-5.55E+03,-5.06E+03,-5.99E+03
-7569.945604,-6355.334067,-4175.747582,-5.17E+03,-4.81E+03,-5.47E+03
-7233.503577,-6172.111404,-5215.179907,-4.81E+03,-4.56E+03,-5.47E+03
-7003.845324,-6102.083559,-5581.142038,-4.65E+03,-4.37E+03,-7.03E+03
-7003.845324,-5960.248619,-5821.16269,-4.46E+03,-4.22E+03,-5.48E+03
-7065.282563,-5850.004922,-5938.849362,-4.30E+03,-4.05E+03,-7.03E+03
-6728.840537,-5651.828281,-5977.136821,-4.07E+03,-3.89E+03,-7.03E+03
-6336.812436,-5542.168967,-5986.887579,-3.89E+03,-3.71E+03,-7.03E+03
-6336.812436,-5396.957168,-5957.15908,-3.68E+03,-3.55E+03,-7.03E+03
-6560.619523,-5307.187856,-5868.64941,-3.65E+03,-3.50E+03,-7.03E+03
-6336.812436,-5318.634255,-5839.673733,-3.64E+03,-3.43E+03,-6.51E+03
-6336.812436,-5165.515269,-5737.552764,-3.47E+03,-3.34E+03,-8.59E+03
-6170.054214,-5174.669901,-5691.438161,-3.48E+03,-3.32E+03,-7.03E+03
-6170.054214,-5112.404209,-5585.811429,-3.49E+03,-3.31E+03,-8.07E+03
-6003.295992,-5096.298369,-5574.076266,-3.42E+03,-3.26E+03,-6.51E+03
-6055.956483,-4973.334155,-5437.232487,-3.36E+03,-3.24E+03,-7.03E+03
-5836.53777,-4955.967991,-5359.184029,-3.37E+03,-3.21E+03,-7.03E+03
-5836.53777,-4817.670852,-5237.03736,-3.28E+03,-3.16E+03,-7.55E+03
-5669.779548,-4783.540295,-5177.280388,-3.26E+03,-3.17E+03,-6.51E+03
-5669.779548,-4764.318173,-5106.213813,-3.38E+03,-3.19E+03,-7.03E+03
-5669.779548,-4653.781054,-5030.938129,-3.30E+03,-3.18E+03,-5.99E+03
-5669.779548,-4568.017027,-4960.920692,-3.30E+03,-3.18E+03,-5.99E+03
-5669.779548,-4393.782157,-4828.385054,-3.33E+03,-3.21E+03,-7.03E+03
-5503.021326,-4312.007631,-4757.303502,-3.36E+03,-3.21E+03,-7.03E+03
-5336.263104,-4195.265544,-4685.74259,-3.27E+03,-3.18E+03,-4.96E+03
-5169.504882,-4029.706329,-4552.725758,-3.24E+03,-3.15E+03,-8.07E+03
-5046.630402,-3955.86268,-4484.754913,-3.22E+03,-3.13E+03,-6.51E+03
-5169.504882,-3889.889374,-4413.270004,-3.23E+03,-3.14E+03,-7.03E+03
-4963.251291,-3773.276142,-4283.389683,-3.27E+03,-3.15E+03,-7.55E+03
-4751.146535,-3683.978152,-4209.588504,-3.13E+03,-3.03E+03,-4.96E+03
-4351.804477,-3610.273759,-4147.351481,-2.88E+03,-2.91E+03,-6.00E+03
-3364.420268,-3646.09653,-4108.930265,-3.11E+03,-3.08E+03,-6.51E+03
-3554.583153,-3690.835074,-4074.4421,-3.73E+03,-3.39E+03,-6.00E+03
-4242.095121,-3616.412393,-4010.622606,-3.69E+03,-3.42E+03,-5.48E+03
-6117.393723,-2955.793432,-3356.26562,1.39E+03,1.39E+03,-4.96E+03
12628.27834,14337.37515,11855.97553,1.39E+04,8.25E+03,-4.96E+03
13560.07647,15445.81189,12278.54967,1.64E+04,1.22E+04,-4.96E+03
14534.29556,15515.37562,12377.22574,1.64E+04,1.40E+04,-2.37E+03
14775.65614,15389.36209,12202.29712,1.64E+04,1.49E+04,-2.92E+02
14876.58875,15304.12379,12292.36785,1.63E+04,1.52E+04,2.26E+02
14841.48176,15047.85277,12301.82033,1.61E+04,1.53E+04,4.37E+03
14932.17483,14845.78739,12285.34409,1.59E+04,1.53E+04,4.37E+03
13479.62294,15744.46803,13570.3934,1.29E+04,1.24E+04,4.89E+03
3594.078521,3948.613345,2003.837262,3.41E+03,6.28E+03,6.97E+03
-3133.299224,-3876.404957,-4204.065042,-3.36E+03,1.14E+03,5.93E+03
-3936.371714,-4077.749049,-4278.059217,-4.34E+03,-1.68E+03,3.86E+03
-4411.778926,-4224.464248,-4331.015091,-4.87E+03,-3.12E+03,3.86E+03
-4541.967362,-4208.191503,-4318.183814,-4.69E+03,-3.68E+03,1.26E+03
-4710.188376,-4201.786675,-4307.535894,-4.52E+03,-3.94E+03,-8.11E+02
-4710.188376,-4257.878513,-4300.169573,-4.65E+03,-4.10E+03,-8.11E+02
-4710.188376,-4193.997375,-4230.049205,-4.54E+03,-4.12E+03,-2.88E+03
-4710.188376,-4156.664239,-4222.406319,-4.32E+03,-4.01E+03,-4.44E+03
-4541.967362,-4054.416861,-4159.374439,-4.12E+03,-3.91E+03,-2.37E+03
-4541.967362,-3973.192112,-4096.125703,-4.06E+03,-3.82E+03,-3.92E+03
-4168.95555,-3866.45536,-4028.673124,-3.88E+03,-3.70E+03,-4.96E+03
-4373.746349,-3755.219412,-3960.167877,-3.74E+03,-3.58E+03,-4.96E+03
-4205.525335,-3682.478316,-3886.511563,-3.68E+03,-3.53E+03,-3.92E+03
-4315.234692,-3598.303337,-3813.624087,-3.65E+03,-3.46E+03,-4.96E+03
-4278.664906,-3500.604187,-3726.828305,-3.40E+03,-3.28E+03,-5.48E+03
-3648.201804,-3480.37254,-3684.550311,-3.14E+03,-3.14E+03,-3.40E+03
-2698.850172,-3478.409809,-3672.522213,-3.38E+03,-3.26E+03,-4.96E+03
-3635.036681,-3016.430986,-3022.61708,3.68E+02,6.74E+02,-5.48E+03
11071.86827,14106.40047,10828.50771,1.22E+04,7.52E+03,-3.92E+03
14614.74909,16309.15268,12587.16148,1.68E+04,1.21E+04,-5.48E+03
15482.1844,16152.46504,12560.57365,1.68E+04,1.42E+04,-1.33E+03
15587.50538,16070.05193,12661.58695,1.67E+04,1.52E+04,-2.93E+02
15703.0659,16053.07888,12627.79003,1.68E+04,1.56E+04,1.78E+03
15508.51465,15494.03782,12565.04807,1.62E+04,1.55E+04,3.85E+03
15441.22624,15064.48782,12537.82699,1.59E+04,1.54E+04,4.89E+03
15100.39584,13517.50497,12482.76483,1.43E+04,1.38E+04,6.45E+03
8738.715949,8598.706416,6794.020278,7.09E+03,8.41E+03,6.45E+03
-2281.954617,-3621.098115,-3917.976099,-2.39E+03,2.35E+03,7.48E+03
-3279.578366,-4138.280706,-4075.478138,-4.46E+03,-1.03E+03,5.41E+03
-3902.727511,-4144.512264,-4131.129168,-4.33E+03,-2.55E+03,4.37E+03
-4037.304322,-4156.536173,-4128.481873,-4.37E+03,-3.30E+03,1.26E+03
-4205.525335,-4171.99359,-4132.371867,-4.42E+03,-3.66E+03,7.43E+02
-4205.525335,-4160.248703,-4155.89559,-4.35E+03,-3.80E+03,-2.94E+02
-4205.525335,-4146.868798,-4153.574869,-4.30E+03,-3.87E+03,-1.85E+03
-4002.197328,-4059.518522,-4094.899599,-4.23E+03,-3.83E+03,-2.37E+03
-4037.304322,-3935.864517,-4031.430403,-4.01E+03,-3.76E+03,-3.40E+03
-3869.083309,-3901.617625,-4027.190321,-3.92E+03,-3.64E+03,-3.40E+03
-4002.197328,-3768.08,-3946.337373,-3.64E+03,-3.48E+03,-3.40E+03
-3835.439106,-3734.331701,-3928.429582,-3.54E+03,-3.39E+03,-2.89E+03
-3835.439106,-3651.877148,-3848.387131,-3.50E+03,-3.32E+03,-3.92E+03
-3700.862295,-3548.652673,-3754.041523,-3.35E+03,-3.20E+03,-3.92E+03
-3624.797141,-3446.791683,-3646.892701,-3.19E+03,-3.10E+03,-4.96E+03
-3594.078521,-3366.234072,-3544.78672,-3.05E+03,-2.93E+03,-3.92E+03
-3071.861984,-3057.562203,-3421.042767,-2.82E+03,-2.82E+03,-5.48E+03
-2281.954617,-2743.924154,-3356.443705,-2.64E+03,-2.52E+03,-3.92E+03
-3364.420268,4383.255758,3728.407652,2.94E+03,2.72E+03,-4.96E+03
16675.8222,16508.3914,11907.01367,1.53E+04,9.39E+03,-4.44E+03
15213.03078,16129.81702,13205.65687,1.65E+04,1.28E+04,-3.41E+03
15466.09369,16020.68347,13259.44895,1.64E+04,1.44E+04,-1.85E+03
15727.93336,16024.60786,13225.62789,1.65E+04,1.51E+04,1.26E+03
15842.03109,15700.64104,13217.84716,1.62E+04,1.53E+04,2.30E+03
15508.51465,15518.67863,13166.65313,1.61E+04,1.54E+04,4.89E+03
15574.34026,14997.11827,13073.61288,1.57E+04,1.51E+04,5.41E+03
14162.74654,14007.13641,12510.44311,1.16E+04,1.13E+04,6.96E+03
0,1138.308526,36.93565748,1.10E+03,5.02E+03,5.93E+03
-2785.154866,-3824.915277,-3852.896857,-3.61E+03,4.31E+02,5.93E+03
-3765.225118,-4050.907667,-3917.674849,-4.52E+03,-2.01E+03,5.41E+03
-3902.727511,-4125.169553,-3976.396183,-4.63E+03,-3.13E+03,3.33E+03
-3869.083309,-4082.291516,-3976.677336,-4.43E+03,-3.57E+03,1.78E+03
-4037.304322,-4058.441021,-3981.468277,-4.28E+03,-3.70E+03,2.24E+02
-3902.727511,-4030.319514,-3981.108178,-4.12E+03,-3.72E+03,-1.33E+03
-3869.083309,-3948.115803,-3921.371425,-4.05E+03,-3.69E+03,-2.37E+03
-4037.304322,-3904.101217,-3912.866408,-3.88E+03,-3.61E+03,-2.37E+03
-4037.304322,-3801.698217,-3850.065911,-3.74E+03,-3.49E+03,-4.44E+03
-4037.304322,-3701.261731,-3776.739212,-3.61E+03,-3.43E+03,-1.85E+03
-3797.406529,-3684.83525,-3764.134624,-3.60E+03,-3.36E+03,-4.44E+03
-3409.766802,-3559.074146,-3672.29715,-3.34E+03,-3.18E+03,-3.92E+03
-2902.178179,-3451.469255,-3568.020429,-3.17E+03,-3.11E+03,-3.92E+03
-2036.205658,-185.795004,732.5574315,-5.18E+02,-3.03E+02,-4.44E+03
6202.235625,8843.879564,6641.520737,8.80E+03,5.59E+03,-4.44E+03
11936.378,13890.57962,8164.66655,1.28E+04,8.21E+03,-3.93E+03
6260.747282,7158.875445,9718.839495,7.98E+03,7.86E+03,-2.37E+03
7240.817534,6931.883932,8949.227287,7.98E+03,7.83E+03,-8.14E+02
7372.468762,9249.448422,16386.62812,8.29E+03,7.86E+03,1.26E+03
7504.11999,8153.795717,13404.63801,8.05E+03,7.81E+03,1.26E+03
7504.11999,7967.11972,13102.51016,8.03E+03,7.79E+03,1.78E+03
7635.771218,7855.831988,13196.84814,7.97E+03,7.72E+03,1.78E+03
6810.756856,8503.778874,12570.89363,6.58E+03,6.43E+03,2.82E+03
2314.136028,2252.311425,2480.270135,1.88E+03,3.16E+03,2.82E+03
-2437.010507,-3549.065362,-3694.155316,-2.78E+03,-8.67E+01,3.85E+03
-3054.308487,-3732.244572,-3737.058807,-3.75E+03,-1.85E+03,1.78E+03
-3196.199255,-3715.137177,-3725.488067,-3.63E+03,-2.61E+03,7.41E+02
-3532.641282,-3718.646397,-3716.601014,-3.61E+03,-2.99E+03,7.41E+02
-3501.922662,-3745.629609,-3714.256533,-3.72E+03,-3.23E+03,-2.89E+03
-3668.680884,-3736.80024,-3702.92765,-3.68E+03,-3.28E+03,-8.15E+02
-3700.862295,-3641.270655,-3637.544198,-3.56E+03,-3.32E+03,-2.37E+03
-3700.862295,-3647.574185,-3640.842271,-3.65E+03,-3.34E+03,-2.89E+03
-3501.922662,-3540.764966,-3568.135459,-3.46E+03,-3.25E+03,-3.41E+03
-3532.641282,-3424.804099,-3484.071533,-3.25E+03,-3.13E+03,-3.41E+03
-3501.922662,-3331.704466,-3401.845788,-3.16E+03,-3.04E+03,-3.93E+03
-3532.641282,-3312.150345,-3387.523083,-3.12E+03,-2.99E+03,-3.93E+03
-3393.676097,-3239.766249,-3313.311865,-3.11E+03,-2.96E+03,-4.44E+03
-3393.676097,-3119.25417,-3203.622707,-2.92E+03,-2.80E+03,-4.96E+03
-2523.315201,-2896.991276,-3122.908014,-2.65E+03,-2.69E+03,-4.96E+03
-1825.563693,-2152.240837,-2825.040045,-1.87E+03,-1.75E+03,-3.93E+03
-1494.972832,477.2797026,3664.65191,2.35E+03,1.34E+03,-4.44E+03
6500.645075,7847.897143,6444.694632,7.27E+03,4.45E+03,-2.89E+03
6730.303328,8423.569367,6624.221016,7.83E+03,6.08E+03,-3.93E+03
6919.003421,8626.96823,6817.191161,8.00E+03,6.96E+03,-2.37E+03
7107.703515,8782.457147,6889.26589,8.23E+03,7.43E+03,-2.97E+02
7337.361768,8455.122682,6635.537131,8.12E+03,7.60E+03,1.26E+03
7401.72459,8199.936949,6652.121321,8.03E+03,7.66E+03,1.26E+03
7504.11999,7687.903405,6762.123628,7.54E+03,7.20E+03,2.30E+03
5466.45154,-1322.177172,17.5568783,4.31E+03,4.61E+03,2.30E+03
-1930.884676,-1874.062453,-1838.193567,-1.30E+03,1.15E+03,1.78E+03
-2761.750203,-3251.244768,-3295.76408,-3.20E+03,-1.09E+03,3.33E+03
-3080.638733,-3316.763594,-3298.2603,-3.48E+03,-2.25E+03,1.26E+03
-3393.676097,-3348.877494,-3347.678723,-3.64E+03,-2.85E+03,-2.98E+02
-3196.199255,-3353.029137,-3332.303739,-3.64E+03,-3.12E+03,-1.33E+03
-3196.199255,-3336.373171,-3318.305825,-3.55E+03,-3.18E+03,-1.33E+03
-3027.978241,-3235.131561,-3243.918263,-3.35E+03,-3.14E+03,-2.37E+03
-3001.647996,-3219.550801,-3231.090807,-3.31E+03,-3.12E+03,-2.37E+03
-3196.199255,-3156.828429,-3146.32238,-3.34E+03,-3.13E+03,-3.93E+03
-3168.406218,-3130.306168,-3118.017137,-3.26E+03,-3.08E+03,-1.33E+03
-3196.199255,-3046.912455,-3047.153481,-3.21E+03,-3.09E+03,-3.93E+03
-3422.931925,-2993.732677,-3061.514142,-3.31E+03,-3.10E+03,-3.93E+03
-3130.373641,-2892.628878,-3004.846761,-3.10E+03,-2.98E+03,-3.93E+03
-2290.731365,-1583.367193,-2634.347112,-1.28E+03,-1.25E+03,-4.45E+03
3194.736463,5527.33971,9379.925363,6.22E+03,4.36E+03,-3.41E+03
14148.11862,13365.31497,8305.575317,1.44E+04,9.17E+03,-4.96E+03
13428.42524,15634.31772,15082.66078,1.41E+04,1.19E+04,-1.34E+03
15072.6028,16079.34735,13940.65159,1.62E+04,1.37E+04,2.20E+02
15341.75642,15555.63064,13975.1383,1.57E+04,1.43E+04,-2.99E+02
15308.11222,15117.03245,13946.94922,1.53E+04,1.45E+04,3.33E+03
15139.89121,15037.97443,13927.42879,1.53E+04,1.46E+04,4.37E+03
14971.67019,14755.65397,13871.49082,1.50E+04,1.45E+04,5.40E+03
15101.85863,14538.49578,13768.13154,1.49E+04,1.44E+04,6.96E+03
13995.98832,13327.08054,13471.95727,1.38E+04,1.34E+04,6.96E+03
11412.69867,9685.210273,8994.333497,8.15E+03,8.88E+03,6.96E+03
-1740.721791,-1953.0088,-1599.059375,-1.27E+03,2.95E+03,7.48E+03
-2396.052348,-3808.388889,-3551.798553,-4.66E+03,-9.87E+02,7.48E+03
-3223.992292,-3877.199309,-3602.260729,-5.16E+03,-2.93E+03,4.37E+03
-3733.043706,-3812.312214,-3585.418368,-5.06E+03,-3.81E+03,3.85E+03
-4037.304322,-3861.362586,-3629.443788,-5.06E+03,-4.20E+03,1.26E+03
-4242.095121,-3844.702243,-3620.978501,-4.94E+03,-4.36E+03,-8.17E+02
-4205.525335,-3785.312563,-3619.459146,-4.88E+03,-4.39E+03,-1.85E+03
-4205.525335,-3759.911988,-3661.394482,-4.71E+03,-4.34E+03,-1.34E+03
-4205.525335,-3679.635993,-3609.407693,-4.57E+03,-4.27E+03,-2.89E+03
-4107.51831,-3645.905999,-3688.051872,-4.39E+03,-4.11E+03,-3.41E+03
-3936.371714,-3523.625124,-3614.372321,-4.03E+03,-3.87E+03,-1.85E+03
-3235.694623,-3419.917999,-3494.382646,-3.78E+03,-3.69E+03,-5.48E+03
-2435.547716,-3446.089008,-3444.038053,-3.99E+03,-3.84E+03,-3.41E+03
-4423.481257,-2699.380054,-2801.841813,3.86E+02,8.45E+02,-3.41E+03
14130.56513,15211.72139,12108.73474,1.33E+04,7.68E+03,-4.45E+03
13539.59739,15486.15684,13641.58766,1.55E+04,1.15E+04,-3.41E+03
14320.72801,15505.11571,13922.9176,1.55E+04,1.33E+04,-1.34E+03
15041.88418,15459.44924,13958.93607,1.55E+04,1.41E+04,2.19E+02
15008.23998,15253.88642,14027.14939,1.53E+04,1.44E+04,2.29E+03
14971.67019,14955.48609,14029.84902,1.51E+04,1.45E+04,3.85E+03
14932.17483,14821.6807,13993.67259,1.51E+04,1.45E+04,3.33E+03
15060.90047,14522.51792,13917.16694,1.49E+04,1.44E+04,6.44E+03
13823.37893,13254.14803,13880.59354,1.36E+04,1.33E+04,7.48E+03
11322.0056,9010.449365,9274.451866,7.64E+03,8.49E+03,5.40E+03
-2984.094499,-2732.112977,-1575.108054,-1.95E+03,2.48E+03,6.96E+03
-3159.629469,-4055.621103,-3686.486178,-4.81E+03,-1.16E+03,5.40E+03
-3829.58794,-4016.658278,-3689.985935,-4.84E+03,-2.88E+03,4.37E+03
-4525.876657,-4081.336076,-3750.665095,-4.92E+03,-3.69E+03,3.33E+03
-4525.876657,-4106.9546,-3751.402418,-4.87E+03,-4.07E+03,2.18E+02
-4487.84408,-4117.447084,-3750.846763,-4.82E+03,-4.20E+03,-8.19E+02
-4487.84408,-4029.551347,-3678.743702,-4.63E+03,-4.20E+03,-2.37E+03
-4487.84408,-4017.079432,-3672.895423,-4.55E+03,-4.18E+03,-1.86E+03
-4388.374263,-3931.126637,-3603.392542,-4.42E+03,-4.08E+03,-3.93E+03
-3993.420579,-3795.062629,-3528.525899,-4.11E+03,-3.89E+03,-3.93E+03
-2652.040846,-2220.332896,-2903.769669,-1.42E+03,-1.26E+03,-3.93E+03
5517.64924,6079.354918,5148.042265,7.64E+03,4.85E+03,-5.49E+03
13710.74399,15031.8427,15544.90246,1.50E+04,9.98E+03,-2.89E+03
14218.33261,15056.01428,14085.23456,1.51E+04,1.24E+04,-3.41E+03
14744.93752,15237.17205,14113.85877,1.52E+04,1.36E+04,-3.01E+02
14545.99789,15122.13771,14107.84327,1.51E+04,1.41E+04,1.77E+03
14674.72354,15038.63033,14129.14707,1.51E+04,1.43E+04,1.25E+03
14467.00715,14681.45139,14051.86559,1.48E+04,1.43E+04,5.40E+03
14298.78614,14492.05226,13996.25664,1.47E+04,1.43E+04,4.37E+03
14215.40703,14125.7318,13956.90372,1.45E+04,1.40E+04,5.92E+03
11866.16401,12663.87919,12680.31108,1.05E+04,1.05E+04,6.44E+03
1035.656326,684.892159,583.8587183,8.31E+02,4.44E+03,6.44E+03
-3624.797141,-4217.064627,-3875.11121,-4.35E+03,-2.21E+02,4.88E+03
-4411.778926,-4440.824949,-3951.052579,-5.31E+03,-2.65E+03,5.92E+03
-4878.409389,-4412.287199,-3941.720432,-5.15E+03,-3.65E+03,1.25E+03
-4710.188376,-4405.13951,-3956.439736,-4.94E+03,-4.11E+03,7.36E+02
-4710.188376,-4447.59925,-3949.906171,-5.07E+03,-4.33E+03,-3.01E+02
-4710.188376,-4409.412127,-3936.816008,-4.85E+03,-4.36E+03,-2.38E+03
-4541.967362,-4317.215765,-3863.721575,-4.69E+03,-4.29E+03,-1.34E+03
-4541.967362,-4209.674947,-3794.240247,-4.49E+03,-4.18E+03,-4.45E+03
-4449.811503,-4174.274747,-3789.425099,-4.33E+03,-4.05E+03,-4.45E+03
-4068.022942,-4040.380056,-3719.45843,-4.06E+03,-3.85E+03,-3.41E+03
-3023.589867,-3636.432798,-3532.647482,-2.84E+03,-2.72E+03,-5.49E+03
-1695.375257,3231.192518,1223.493145,3.81E+03,2.83E+03,-3.93E+03
15359.30992,14859.52023,13849.57494,1.45E+04,8.90E+03,-4.97E+03
14110.08605,15178.83526,14309.15366,1.51E+04,1.20E+04,-3.93E+03
14481.63507,15389.54241,14334.45641,1.53E+04,1.34E+04,-1.34E+03
14380.70246,15298.54348,14359.38362,1.53E+04,1.41E+04,2.16E+02
14507.96531,15186.90992,14331.02092,1.53E+04,1.44E+04,1.25E+03
14298.78614,15017.62502,14305.58357,1.52E+04,1.45E+04,3.85E+03
14130.56513,14706.03981,14259.53852,1.49E+04,1.44E+04,4.36E+03
14376.31409,14283.73996,14215.70103,1.46E+04,1.42E+04,4.88E+03
12498.0899,14758.52207,14579.50789,1.23E+04,1.20E+04,6.44E+03
5968.188998,4514.49372,4599.105923,4.06E+03,6.17E+03,5.92E+03
-3481.443582,-4372.912628,-3899.461225,-4.44E+03,5.17E+02,5.92E+03
-4449.811503,-4554.11908,-3965.668681,-5.20E+03,-2.14E+03,4.36E+03
-4751.146535,-4502.989815,-4024.405785,-4.66E+03,-3.25E+03,4.36E+03
-4878.409389,-4564.772317,-4046.950856,-4.86E+03,-3.85E+03,-3.03E+02
-4878.409389,-4591.428041,-4067.080547,-4.88E+03,-4.15E+03,-1.34E+03
-5046.630402,-4525.701319,-4026.466456,-4.83E+03,-4.25E+03,-8.21E+02
-5046.630402,-4503.530539,-4057.844609,-4.68E+03,-4.25E+03,-2.90E+03
-5046.630402,-4427.954147,-4026.032837,-4.59E+03,-4.22E+03,-3.41E+03
-4920.83034,-4344.108278,-3992.023105,-4.47E+03,-4.14E+03,-3.93E+03
-4620.958099,-4220.732648,-3953.754335,-4.21E+03,-3.96E+03,-4.45E+03
-3697.936712,-4081.313555,-3884.623575,-3.95E+03,-3.79E+03,-4.97E+03
-3510.69941,-3166.843949,-2883.538466,3.07E+02,4.91E+02,-3.93E+03
10227.83762,12430.01636,14205.71362,1.18E+04,7.00E+03,-5.49E+03
12748.22723,15219.43789,14417.04798,1.52E+04,1.11E+04,-4.97E+03
14159.82096,15453.01397,14443.3753,1.55E+04,1.31E+04,-3.41E+03
14581.10488,15343.0172,14449.38433,1.54E+04,1.39E+04,2.15E+02
14507.96531,15031.85378,14456.38452,1.51E+04,1.42E+04,1.25E+03
14174.44887,14882.19078,14431.26905,1.50E+04,1.44E+04,1.25E+03
14298.78614,14637.91878,14382.47533,1.49E+04,1.43E+04,4.36E+03
14130.56513,14347.59104,14340.46568,1.47E+04,1.43E+04,5.40E+03
14253.43961,14009.19646,14297.78004,1.44E+04,1.40E+04,3.84E+03
11181.57762,13529.77009,14185.65714,1.14E+04,1.13E+04,5.40E+03
5324.560772,3180.133229,3158.836121,3.03E+03,5.57E+03,6.44E+03
-3279.578366,-4488.282827,-4264.765776,-4.27E+03,3.21E+02,5.40E+03
-4242.095121,-4742.474863,-4351.221284,-5.29E+03,-2.35E+03,5.92E+03
-4710.188376,-4742.789236,-4397.083114,-5.10E+03,-3.54E+03,2.81E+03
-4878.409389,-4763.617915,-4350.515091,-5.11E+03,-4.10E+03,-3.04E+02
-4878.409389,-4762.190371,-4312.065999,-5.06E+03,-4.33E+03,-3.04E+02
-5046.630402,-4651.618732,-4281.683614,-4.92E+03,-4.40E+03,-2.90E+03
-4878.409389,-4609.404878,-4367.174891,-4.86E+03,-4.40E+03,-1.86E+03
-4878.409389,-4490.999449,-4305.447518,-4.65E+03,-4.28E+03,-3.42E+03
